index,Country Code,EEUU,asilo+EEUU,asilo+españa,emigrar,inmigrar,inmigrar+EEUU,inmigrar+españa,isPartial,word
2016-04-17,GT,,,13.0,,,,,False,asilo+españa
2016-04-24,GT,,,13.0,,,,,False,asilo+españa
2016-05-01,GT,,,12.0,,,,,False,asilo+españa
2016-05-08,GT,,,13.0,,,,,False,asilo+españa
2016-05-15,GT,,,13.0,,,,,False,asilo+españa
2016-05-22,GT,,,13.0,,,,,False,asilo+españa
2016-05-29,GT,,,11.0,,,,,False,asilo+españa
2016-06-05,GT,,,13.0,,,,,False,asilo+españa
2016-06-12,GT,,,17.0,,,,,False,asilo+españa
2016-06-19,GT,,,16.0,,,,,False,asilo+españa
2016-06-26,GT,,,24.0,,,,,False,asilo+españa
2016-07-03,GT,,,12.0,,,,,False,asilo+españa
2016-07-10,GT,,,12.0,,,,,False,asilo+españa
2016-07-17,GT,,,10.0,,,,,False,asilo+españa
2016-07-24,GT,,,10.0,,,,,False,asilo+españa
2016-07-31,GT,,,12.0,,,,,False,asilo+españa
2016-08-07,GT,,,12.0,,,,,False,asilo+españa
2016-08-14,GT,,,15.0,,,,,False,asilo+españa
2016-08-21,GT,,,12.0,,,,,False,asilo+españa
2016-08-28,GT,,,14.0,,,,,False,asilo+españa
2016-09-04,GT,,,15.0,,,,,False,asilo+españa
2016-09-11,GT,,,11.0,,,,,False,asilo+españa
2016-09-18,GT,,,9.0,,,,,False,asilo+españa
2016-09-25,GT,,,10.0,,,,,False,asilo+españa
2016-10-02,GT,,,12.0,,,,,False,asilo+españa
2016-10-09,GT,,,11.0,,,,,False,asilo+españa
2016-10-16,GT,,,10.0,,,,,False,asilo+españa
2016-10-23,GT,,,11.0,,,,,False,asilo+españa
2016-10-30,GT,,,11.0,,,,,False,asilo+españa
2016-11-06,GT,,,12.0,,,,,False,asilo+españa
2016-11-13,GT,,,11.0,,,,,False,asilo+españa
2016-11-20,GT,,,12.0,,,,,False,asilo+españa
2016-11-27,GT,,,14.0,,,,,False,asilo+españa
2016-12-04,GT,,,11.0,,,,,False,asilo+españa
2016-12-11,GT,,,9.0,,,,,False,asilo+españa
2016-12-18,GT,,,11.0,,,,,False,asilo+españa
2016-12-25,GT,,,11.0,,,,,False,asilo+españa
2017-01-01,GT,,,10.0,,,,,False,asilo+españa
2017-01-08,GT,,,12.0,,,,,False,asilo+españa
2017-01-15,GT,,,11.0,,,,,False,asilo+españa
2017-01-22,GT,,,12.0,,,,,False,asilo+españa
2017-01-29,GT,,,9.0,,,,,False,asilo+españa
2017-02-05,GT,,,10.0,,,,,False,asilo+españa
2017-02-12,GT,,,8.0,,,,,False,asilo+españa
2017-02-19,GT,,,11.0,,,,,False,asilo+españa
2017-02-26,GT,,,12.0,,,,,False,asilo+españa
2017-03-05,GT,,,12.0,,,,,False,asilo+españa
2017-03-12,GT,,,13.0,,,,,False,asilo+españa
2017-03-19,GT,,,12.0,,,,,False,asilo+españa
2017-03-26,GT,,,12.0,,,,,False,asilo+españa
2017-04-02,GT,,,13.0,,,,,False,asilo+españa
2017-04-09,GT,,,11.0,,,,,False,asilo+españa
2017-04-16,GT,,,13.0,,,,,False,asilo+españa
2017-04-23,GT,,,15.0,,,,,False,asilo+españa
2017-04-30,GT,,,10.0,,,,,False,asilo+españa
2017-05-07,GT,,,12.0,,,,,False,asilo+españa
2017-05-14,GT,,,12.0,,,,,False,asilo+españa
2017-05-21,GT,,,11.0,,,,,False,asilo+españa
2017-05-28,GT,,,11.0,,,,,False,asilo+españa
2017-06-04,GT,,,14.0,,,,,False,asilo+españa
2017-06-11,GT,,,11.0,,,,,False,asilo+españa
2017-06-18,GT,,,11.0,,,,,False,asilo+españa
2017-06-25,GT,,,15.0,,,,,False,asilo+españa
2017-07-02,GT,,,11.0,,,,,False,asilo+españa
2017-07-09,GT,,,13.0,,,,,False,asilo+españa
2017-07-16,GT,,,12.0,,,,,False,asilo+españa
2017-07-23,GT,,,12.0,,,,,False,asilo+españa
2017-07-30,GT,,,10.0,,,,,False,asilo+españa
2017-08-06,GT,,,16.0,,,,,False,asilo+españa
2017-08-13,GT,,,45.0,,,,,False,asilo+españa
2017-08-20,GT,,,14.0,,,,,False,asilo+españa
2017-08-27,GT,,,22.0,,,,,False,asilo+españa
2017-09-03,GT,,,15.0,,,,,False,asilo+españa
2017-09-10,GT,,,13.0,,,,,False,asilo+españa
2017-09-17,GT,,,11.0,,,,,False,asilo+españa
2017-09-24,GT,,,10.0,,,,,False,asilo+españa
2017-10-01,GT,,,16.0,,,,,False,asilo+españa
2017-10-08,GT,,,14.0,,,,,False,asilo+españa
2017-10-15,GT,,,12.0,,,,,False,asilo+españa
2017-10-22,GT,,,17.0,,,,,False,asilo+españa
2017-10-29,GT,,,15.0,,,,,False,asilo+españa
2017-11-05,GT,,,15.0,,,,,False,asilo+españa
2017-11-12,GT,,,14.0,,,,,False,asilo+españa
2017-11-19,GT,,,12.0,,,,,False,asilo+españa
2017-11-26,GT,,,14.0,,,,,False,asilo+españa
2017-12-03,GT,,,13.0,,,,,False,asilo+españa
2017-12-10,GT,,,14.0,,,,,False,asilo+españa
2017-12-17,GT,,,13.0,,,,,False,asilo+españa
2017-12-24,GT,,,12.0,,,,,False,asilo+españa
2017-12-31,GT,,,13.0,,,,,False,asilo+españa
2018-01-07,GT,,,14.0,,,,,False,asilo+españa
2018-01-14,GT,,,12.0,,,,,False,asilo+españa
2018-01-21,GT,,,13.0,,,,,False,asilo+españa
2018-01-28,GT,,,12.0,,,,,False,asilo+españa
2018-02-04,GT,,,13.0,,,,,False,asilo+españa
2018-02-11,GT,,,13.0,,,,,False,asilo+españa
2018-02-18,GT,,,12.0,,,,,False,asilo+españa
2018-02-25,GT,,,12.0,,,,,False,asilo+españa
2018-03-04,GT,,,14.0,,,,,False,asilo+españa
2018-03-11,GT,,,13.0,,,,,False,asilo+españa
2018-03-18,GT,,,22.0,,,,,False,asilo+españa
2018-03-25,GT,,,46.0,,,,,False,asilo+españa
2018-04-01,GT,,,14.0,,,,,False,asilo+españa
2018-04-08,GT,,,15.0,,,,,False,asilo+españa
2018-04-15,GT,,,13.0,,,,,False,asilo+españa
2018-04-22,GT,,,15.0,,,,,False,asilo+españa
2018-04-29,GT,,,15.0,,,,,False,asilo+españa
2018-05-06,GT,,,16.0,,,,,False,asilo+españa
2018-05-13,GT,,,14.0,,,,,False,asilo+españa
2018-05-20,GT,,,17.0,,,,,False,asilo+españa
2018-05-27,GT,,,17.0,,,,,False,asilo+españa
2018-06-03,GT,,,20.0,,,,,False,asilo+españa
2018-06-10,GT,,,100.0,,,,,False,asilo+españa
2018-06-17,GT,,,57.0,,,,,False,asilo+españa
2018-06-24,GT,,,53.0,,,,,False,asilo+españa
2018-07-01,GT,,,51.0,,,,,False,asilo+españa
2018-07-08,GT,,,16.0,,,,,False,asilo+españa
2018-07-15,GT,,,14.0,,,,,False,asilo+españa
2018-07-22,GT,,,13.0,,,,,False,asilo+españa
2018-07-29,GT,,,11.0,,,,,False,asilo+españa
2018-08-05,GT,,,14.0,,,,,False,asilo+españa
2018-08-12,GT,,,22.0,,,,,False,asilo+españa
2018-08-19,GT,,,14.0,,,,,False,asilo+españa
2018-08-26,GT,,,13.0,,,,,False,asilo+españa
2018-09-02,GT,,,15.0,,,,,False,asilo+españa
2018-09-09,GT,,,19.0,,,,,False,asilo+españa
2018-09-16,GT,,,13.0,,,,,False,asilo+españa
2018-09-23,GT,,,12.0,,,,,False,asilo+españa
2018-09-30,GT,,,14.0,,,,,False,asilo+españa
2018-10-07,GT,,,37.0,,,,,False,asilo+españa
2018-10-14,GT,,,37.0,,,,,False,asilo+españa
2018-10-21,GT,,,20.0,,,,,False,asilo+españa
2018-10-28,GT,,,17.0,,,,,False,asilo+españa
2018-11-04,GT,,,16.0,,,,,False,asilo+españa
2018-11-11,GT,,,20.0,,,,,False,asilo+españa
2018-11-18,GT,,,17.0,,,,,False,asilo+españa
2018-11-25,GT,,,17.0,,,,,False,asilo+españa
2018-12-02,GT,,,17.0,,,,,False,asilo+españa
2018-12-09,GT,,,16.0,,,,,False,asilo+españa
2018-12-16,GT,,,24.0,,,,,False,asilo+españa
2018-12-23,GT,,,13.0,,,,,False,asilo+españa
2018-12-30,GT,,,15.0,,,,,False,asilo+españa
2019-01-06,GT,,,12.0,,,,,False,asilo+españa
2019-01-13,GT,,,16.0,,,,,False,asilo+españa
2019-01-20,GT,,,15.0,,,,,False,asilo+españa
2019-01-27,GT,,,15.0,,,,,False,asilo+españa
2019-02-03,GT,,,15.0,,,,,False,asilo+españa
2019-02-10,GT,,,14.0,,,,,False,asilo+españa
2019-02-17,GT,,,13.0,,,,,False,asilo+españa
2019-02-24,GT,,,13.0,,,,,False,asilo+españa
2019-03-03,GT,,,12.0,,,,,False,asilo+españa
2019-03-10,GT,,,15.0,,,,,False,asilo+españa
2019-03-17,GT,,,15.0,,,,,False,asilo+españa
2019-03-24,GT,,,15.0,,,,,False,asilo+españa
2019-03-31,GT,,,14.0,,,,,False,asilo+españa
2019-04-07,GT,,,14.0,,,,,False,asilo+españa
2019-04-14,GT,,,16.0,,,,,False,asilo+españa
2019-04-21,GT,,,15.0,,,,,True,asilo+españa
2014-04-27,GT,,,,,0.0,,,False,inmigrar
2014-05-04,GT,,,,,53.0,,,False,inmigrar
2014-05-11,GT,,,,,0.0,,,False,inmigrar
2014-05-18,GT,,,,,0.0,,,False,inmigrar
2014-05-25,GT,,,,,0.0,,,False,inmigrar
2014-06-01,GT,,,,,0.0,,,False,inmigrar
2014-06-08,GT,,,,,0.0,,,False,inmigrar
2014-06-15,GT,,,,,0.0,,,False,inmigrar
2014-06-22,GT,,,,,60.0,,,False,inmigrar
2014-06-29,GT,,,,,0.0,,,False,inmigrar
2014-07-06,GT,,,,,54.0,,,False,inmigrar
2014-07-13,GT,,,,,0.0,,,False,inmigrar
2014-07-20,GT,,,,,0.0,,,False,inmigrar
2014-07-27,GT,,,,,0.0,,,False,inmigrar
2014-08-03,GT,,,,,0.0,,,False,inmigrar
2014-08-10,GT,,,,,0.0,,,False,inmigrar
2014-08-17,GT,,,,,0.0,,,False,inmigrar
2014-08-24,GT,,,,,0.0,,,False,inmigrar
2014-08-31,GT,,,,,0.0,,,False,inmigrar
2014-09-07,GT,,,,,0.0,,,False,inmigrar
2014-09-14,GT,,,,,0.0,,,False,inmigrar
2014-09-21,GT,,,,,0.0,,,False,inmigrar
2014-09-28,GT,,,,,0.0,,,False,inmigrar
2014-10-05,GT,,,,,0.0,,,False,inmigrar
2014-10-12,GT,,,,,0.0,,,False,inmigrar
2014-10-19,GT,,,,,0.0,,,False,inmigrar
2014-10-26,GT,,,,,0.0,,,False,inmigrar
2014-11-02,GT,,,,,0.0,,,False,inmigrar
2014-11-09,GT,,,,,0.0,,,False,inmigrar
2014-11-16,GT,,,,,0.0,,,False,inmigrar
2014-11-23,GT,,,,,0.0,,,False,inmigrar
2014-11-30,GT,,,,,0.0,,,False,inmigrar
2014-12-07,GT,,,,,0.0,,,False,inmigrar
2014-12-14,GT,,,,,0.0,,,False,inmigrar
2014-12-21,GT,,,,,0.0,,,False,inmigrar
2014-12-28,GT,,,,,0.0,,,False,inmigrar
2015-01-04,GT,,,,,0.0,,,False,inmigrar
2015-01-11,GT,,,,,0.0,,,False,inmigrar
2015-01-18,GT,,,,,0.0,,,False,inmigrar
2015-01-25,GT,,,,,0.0,,,False,inmigrar
2015-02-01,GT,,,,,0.0,,,False,inmigrar
2015-02-08,GT,,,,,0.0,,,False,inmigrar
2015-02-15,GT,,,,,0.0,,,False,inmigrar
2015-02-22,GT,,,,,0.0,,,False,inmigrar
2015-03-01,GT,,,,,0.0,,,False,inmigrar
2015-03-08,GT,,,,,0.0,,,False,inmigrar
2015-03-15,GT,,,,,0.0,,,False,inmigrar
2015-03-22,GT,,,,,0.0,,,False,inmigrar
2015-03-29,GT,,,,,0.0,,,False,inmigrar
2015-04-05,GT,,,,,0.0,,,False,inmigrar
2015-04-12,GT,,,,,0.0,,,False,inmigrar
2015-04-19,GT,,,,,0.0,,,False,inmigrar
2015-04-26,GT,,,,,0.0,,,False,inmigrar
2015-05-03,GT,,,,,0.0,,,False,inmigrar
2015-05-10,GT,,,,,0.0,,,False,inmigrar
2015-05-17,GT,,,,,0.0,,,False,inmigrar
2015-05-24,GT,,,,,0.0,,,False,inmigrar
2015-05-31,GT,,,,,0.0,,,False,inmigrar
2015-06-07,GT,,,,,0.0,,,False,inmigrar
2015-06-14,GT,,,,,0.0,,,False,inmigrar
2015-06-21,GT,,,,,49.0,,,False,inmigrar
2015-06-28,GT,,,,,0.0,,,False,inmigrar
2015-07-05,GT,,,,,0.0,,,False,inmigrar
2015-07-12,GT,,,,,0.0,,,False,inmigrar
2015-07-19,GT,,,,,0.0,,,False,inmigrar
2015-07-26,GT,,,,,0.0,,,False,inmigrar
2015-08-02,GT,,,,,0.0,,,False,inmigrar
2015-08-09,GT,,,,,45.0,,,False,inmigrar
2015-08-16,GT,,,,,0.0,,,False,inmigrar
2015-08-23,GT,,,,,0.0,,,False,inmigrar
2015-08-30,GT,,,,,0.0,,,False,inmigrar
2015-09-06,GT,,,,,0.0,,,False,inmigrar
2015-09-13,GT,,,,,0.0,,,False,inmigrar
2015-09-20,GT,,,,,0.0,,,False,inmigrar
2015-09-27,GT,,,,,0.0,,,False,inmigrar
2015-10-04,GT,,,,,0.0,,,False,inmigrar
2015-10-11,GT,,,,,0.0,,,False,inmigrar
2015-10-18,GT,,,,,0.0,,,False,inmigrar
2015-10-25,GT,,,,,0.0,,,False,inmigrar
2015-11-01,GT,,,,,0.0,,,False,inmigrar
2015-11-08,GT,,,,,0.0,,,False,inmigrar
2015-11-15,GT,,,,,0.0,,,False,inmigrar
2015-11-22,GT,,,,,0.0,,,False,inmigrar
2015-11-29,GT,,,,,0.0,,,False,inmigrar
2015-12-06,GT,,,,,0.0,,,False,inmigrar
2015-12-13,GT,,,,,0.0,,,False,inmigrar
2015-12-20,GT,,,,,0.0,,,False,inmigrar
2015-12-27,GT,,,,,0.0,,,False,inmigrar
2016-01-03,GT,,,,,57.0,,,False,inmigrar
2016-01-10,GT,,,,,0.0,,,False,inmigrar
2016-01-17,GT,,,,,0.0,,,False,inmigrar
2016-01-24,GT,,,,,0.0,,,False,inmigrar
2016-01-31,GT,,,,,91.0,,,False,inmigrar
2016-02-07,GT,,,,,0.0,,,False,inmigrar
2016-02-14,GT,,,,,0.0,,,False,inmigrar
2016-02-21,GT,,,,,0.0,,,False,inmigrar
2016-02-28,GT,,,,,0.0,,,False,inmigrar
2016-03-06,GT,,,,,0.0,,,False,inmigrar
2016-03-13,GT,,,,,47.0,,,False,inmigrar
2016-03-20,GT,,,,,0.0,,,False,inmigrar
2016-03-27,GT,,,,,0.0,,,False,inmigrar
2016-04-03,GT,,,,,0.0,,,False,inmigrar
2016-04-10,GT,,,,,0.0,,,False,inmigrar
2016-04-17,GT,,,,,0.0,,,False,inmigrar
2016-04-24,GT,,,,,43.0,,,False,inmigrar
2016-05-01,GT,,,,,0.0,,,False,inmigrar
2016-05-08,GT,,,,,0.0,,,False,inmigrar
2016-05-15,GT,,,,,0.0,,,False,inmigrar
2016-05-22,GT,,,,,0.0,,,False,inmigrar
2016-05-29,GT,,,,,0.0,,,False,inmigrar
2016-06-05,GT,,,,,0.0,,,False,inmigrar
2016-06-12,GT,,,,,0.0,,,False,inmigrar
2016-06-19,GT,,,,,0.0,,,False,inmigrar
2016-06-26,GT,,,,,0.0,,,False,inmigrar
2016-07-03,GT,,,,,0.0,,,False,inmigrar
2016-07-10,GT,,,,,0.0,,,False,inmigrar
2016-07-17,GT,,,,,49.0,,,False,inmigrar
2016-07-24,GT,,,,,0.0,,,False,inmigrar
2016-07-31,GT,,,,,49.0,,,False,inmigrar
2016-08-07,GT,,,,,51.0,,,False,inmigrar
2016-08-14,GT,,,,,0.0,,,False,inmigrar
2016-08-21,GT,,,,,0.0,,,False,inmigrar
2016-08-28,GT,,,,,0.0,,,False,inmigrar
2016-09-04,GT,,,,,0.0,,,False,inmigrar
2016-09-11,GT,,,,,0.0,,,False,inmigrar
2016-09-18,GT,,,,,0.0,,,False,inmigrar
2016-09-25,GT,,,,,0.0,,,False,inmigrar
2016-10-02,GT,,,,,100.0,,,False,inmigrar
2016-10-09,GT,,,,,0.0,,,False,inmigrar
2016-10-16,GT,,,,,0.0,,,False,inmigrar
2016-10-23,GT,,,,,0.0,,,False,inmigrar
2016-10-30,GT,,,,,0.0,,,False,inmigrar
2016-11-06,GT,,,,,0.0,,,False,inmigrar
2016-11-13,GT,,,,,0.0,,,False,inmigrar
2016-11-20,GT,,,,,0.0,,,False,inmigrar
2016-11-27,GT,,,,,0.0,,,False,inmigrar
2016-12-04,GT,,,,,0.0,,,False,inmigrar
2016-12-11,GT,,,,,0.0,,,False,inmigrar
2016-12-18,GT,,,,,0.0,,,False,inmigrar
2016-12-25,GT,,,,,0.0,,,False,inmigrar
2017-01-01,GT,,,,,0.0,,,False,inmigrar
2017-01-08,GT,,,,,0.0,,,False,inmigrar
2017-01-15,GT,,,,,0.0,,,False,inmigrar
2017-01-22,GT,,,,,0.0,,,False,inmigrar
2017-01-29,GT,,,,,0.0,,,False,inmigrar
2017-02-05,GT,,,,,0.0,,,False,inmigrar
2017-02-12,GT,,,,,0.0,,,False,inmigrar
2017-02-19,GT,,,,,0.0,,,False,inmigrar
2017-02-26,GT,,,,,85.0,,,False,inmigrar
2017-03-05,GT,,,,,0.0,,,False,inmigrar
2017-03-12,GT,,,,,0.0,,,False,inmigrar
2017-03-19,GT,,,,,0.0,,,False,inmigrar
2017-03-26,GT,,,,,0.0,,,False,inmigrar
2017-04-02,GT,,,,,0.0,,,False,inmigrar
2017-04-09,GT,,,,,0.0,,,False,inmigrar
2017-04-16,GT,,,,,0.0,,,False,inmigrar
2017-04-23,GT,,,,,0.0,,,False,inmigrar
2017-04-30,GT,,,,,0.0,,,False,inmigrar
2017-05-07,GT,,,,,0.0,,,False,inmigrar
2017-05-14,GT,,,,,50.0,,,False,inmigrar
2017-05-21,GT,,,,,51.0,,,False,inmigrar
2017-05-28,GT,,,,,0.0,,,False,inmigrar
2017-06-04,GT,,,,,0.0,,,False,inmigrar
2017-06-11,GT,,,,,0.0,,,False,inmigrar
2017-06-18,GT,,,,,0.0,,,False,inmigrar
2017-06-25,GT,,,,,0.0,,,False,inmigrar
2017-07-02,GT,,,,,0.0,,,False,inmigrar
2017-07-09,GT,,,,,0.0,,,False,inmigrar
2017-07-16,GT,,,,,0.0,,,False,inmigrar
2017-07-23,GT,,,,,0.0,,,False,inmigrar
2017-07-30,GT,,,,,0.0,,,False,inmigrar
2017-08-06,GT,,,,,47.0,,,False,inmigrar
2017-08-13,GT,,,,,0.0,,,False,inmigrar
2017-08-20,GT,,,,,0.0,,,False,inmigrar
2017-08-27,GT,,,,,0.0,,,False,inmigrar
2017-09-03,GT,,,,,0.0,,,False,inmigrar
2017-09-10,GT,,,,,0.0,,,False,inmigrar
2017-09-17,GT,,,,,0.0,,,False,inmigrar
2017-09-24,GT,,,,,0.0,,,False,inmigrar
2017-10-01,GT,,,,,0.0,,,False,inmigrar
2017-10-08,GT,,,,,0.0,,,False,inmigrar
2017-10-15,GT,,,,,0.0,,,False,inmigrar
2017-10-22,GT,,,,,0.0,,,False,inmigrar
2017-10-29,GT,,,,,54.0,,,False,inmigrar
2017-11-05,GT,,,,,0.0,,,False,inmigrar
2017-11-12,GT,,,,,0.0,,,False,inmigrar
2017-11-19,GT,,,,,0.0,,,False,inmigrar
2017-11-26,GT,,,,,0.0,,,False,inmigrar
2017-12-03,GT,,,,,0.0,,,False,inmigrar
2017-12-10,GT,,,,,0.0,,,False,inmigrar
2017-12-17,GT,,,,,0.0,,,False,inmigrar
2017-12-24,GT,,,,,0.0,,,False,inmigrar
2017-12-31,GT,,,,,0.0,,,False,inmigrar
2018-01-07,GT,,,,,0.0,,,False,inmigrar
2018-01-14,GT,,,,,0.0,,,False,inmigrar
2018-01-21,GT,,,,,0.0,,,False,inmigrar
2018-01-28,GT,,,,,0.0,,,False,inmigrar
2018-02-04,GT,,,,,0.0,,,False,inmigrar
2018-02-11,GT,,,,,0.0,,,False,inmigrar
2018-02-18,GT,,,,,0.0,,,False,inmigrar
2018-02-25,GT,,,,,0.0,,,False,inmigrar
2018-03-04,GT,,,,,0.0,,,False,inmigrar
2018-03-11,GT,,,,,0.0,,,False,inmigrar
2018-03-18,GT,,,,,0.0,,,False,inmigrar
2018-03-25,GT,,,,,0.0,,,False,inmigrar
2018-04-01,GT,,,,,0.0,,,False,inmigrar
2018-04-08,GT,,,,,0.0,,,False,inmigrar
2018-04-15,GT,,,,,0.0,,,False,inmigrar
2018-04-22,GT,,,,,0.0,,,False,inmigrar
2018-04-29,GT,,,,,0.0,,,False,inmigrar
2018-05-06,GT,,,,,0.0,,,False,inmigrar
2018-05-13,GT,,,,,0.0,,,False,inmigrar
2018-05-20,GT,,,,,0.0,,,False,inmigrar
2018-05-27,GT,,,,,0.0,,,False,inmigrar
2018-06-03,GT,,,,,0.0,,,False,inmigrar
2018-06-10,GT,,,,,0.0,,,False,inmigrar
2018-06-17,GT,,,,,0.0,,,False,inmigrar
2018-06-24,GT,,,,,0.0,,,False,inmigrar
2018-07-01,GT,,,,,0.0,,,False,inmigrar
2018-07-08,GT,,,,,0.0,,,False,inmigrar
2018-07-15,GT,,,,,0.0,,,False,inmigrar
2018-07-22,GT,,,,,0.0,,,False,inmigrar
2018-07-29,GT,,,,,0.0,,,False,inmigrar
2018-08-05,GT,,,,,0.0,,,False,inmigrar
2018-08-12,GT,,,,,0.0,,,False,inmigrar
2018-08-19,GT,,,,,0.0,,,False,inmigrar
2018-08-26,GT,,,,,0.0,,,False,inmigrar
2018-09-02,GT,,,,,0.0,,,False,inmigrar
2018-09-09,GT,,,,,0.0,,,False,inmigrar
2018-09-16,GT,,,,,0.0,,,False,inmigrar
2018-09-23,GT,,,,,0.0,,,False,inmigrar
2018-09-30,GT,,,,,0.0,,,False,inmigrar
2018-10-07,GT,,,,,0.0,,,False,inmigrar
2018-10-14,GT,,,,,0.0,,,False,inmigrar
2018-10-21,GT,,,,,0.0,,,False,inmigrar
2018-10-28,GT,,,,,0.0,,,False,inmigrar
2018-11-04,GT,,,,,0.0,,,False,inmigrar
2018-11-11,GT,,,,,0.0,,,False,inmigrar
2018-11-18,GT,,,,,0.0,,,False,inmigrar
2018-11-25,GT,,,,,0.0,,,False,inmigrar
2018-12-02,GT,,,,,0.0,,,False,inmigrar
2018-12-09,GT,,,,,0.0,,,False,inmigrar
2018-12-16,GT,,,,,0.0,,,False,inmigrar
2018-12-23,GT,,,,,0.0,,,False,inmigrar
2018-12-30,GT,,,,,0.0,,,False,inmigrar
2019-01-06,GT,,,,,0.0,,,False,inmigrar
2019-01-13,GT,,,,,0.0,,,False,inmigrar
2019-01-20,GT,,,,,0.0,,,False,inmigrar
2019-01-27,GT,,,,,0.0,,,False,inmigrar
2019-02-03,GT,,,,,0.0,,,False,inmigrar
2019-02-10,GT,,,,,0.0,,,False,inmigrar
2019-02-17,GT,,,,,0.0,,,False,inmigrar
2019-02-24,GT,,,,,0.0,,,False,inmigrar
2019-03-03,GT,,,,,0.0,,,False,inmigrar
2019-03-10,GT,,,,,0.0,,,False,inmigrar
2019-03-17,GT,,,,,0.0,,,False,inmigrar
2019-03-24,GT,,,,,0.0,,,False,inmigrar
2019-03-31,GT,,,,,0.0,,,False,inmigrar
2019-04-07,GT,,,,,47.0,,,False,inmigrar
2019-04-14,GT,,,,,0.0,,,False,inmigrar
2019-04-21,GT,,,,,0.0,,,True,inmigrar
2014-04-27,GT,13.0,,,,,,,False,EEUU
2014-05-04,GT,16.0,,,,,,,False,EEUU
2014-05-11,GT,7.0,,,,,,,False,EEUU
2014-05-18,GT,11.0,,,,,,,False,EEUU
2014-05-25,GT,11.0,,,,,,,False,EEUU
2014-06-01,GT,12.0,,,,,,,False,EEUU
2014-06-08,GT,12.0,,,,,,,False,EEUU
2014-06-15,GT,19.0,,,,,,,False,EEUU
2014-06-22,GT,28.0,,,,,,,False,EEUU
2014-06-29,GT,24.0,,,,,,,False,EEUU
2014-07-06,GT,14.0,,,,,,,False,EEUU
2014-07-13,GT,9.0,,,,,,,False,EEUU
2014-07-20,GT,16.0,,,,,,,False,EEUU
2014-07-27,GT,7.0,,,,,,,False,EEUU
2014-08-03,GT,17.0,,,,,,,False,EEUU
2014-08-10,GT,7.0,,,,,,,False,EEUU
2014-08-17,GT,11.0,,,,,,,False,EEUU
2014-08-24,GT,8.0,,,,,,,False,EEUU
2014-08-31,GT,15.0,,,,,,,False,EEUU
2014-09-07,GT,15.0,,,,,,,False,EEUU
2014-09-14,GT,11.0,,,,,,,False,EEUU
2014-09-21,GT,16.0,,,,,,,False,EEUU
2014-09-28,GT,14.0,,,,,,,False,EEUU
2014-10-05,GT,11.0,,,,,,,False,EEUU
2014-10-12,GT,12.0,,,,,,,False,EEUU
2014-10-19,GT,10.0,,,,,,,False,EEUU
2014-10-26,GT,11.0,,,,,,,False,EEUU
2014-11-02,GT,12.0,,,,,,,False,EEUU
2014-11-09,GT,7.0,,,,,,,False,EEUU
2014-11-16,GT,16.0,,,,,,,False,EEUU
2014-11-23,GT,9.0,,,,,,,False,EEUU
2014-11-30,GT,11.0,,,,,,,False,EEUU
2014-12-07,GT,14.0,,,,,,,False,EEUU
2014-12-14,GT,16.0,,,,,,,False,EEUU
2014-12-21,GT,5.0,,,,,,,False,EEUU
2014-12-28,GT,12.0,,,,,,,False,EEUU
2015-01-04,GT,14.0,,,,,,,False,EEUU
2015-01-11,GT,12.0,,,,,,,False,EEUU
2015-01-18,GT,11.0,,,,,,,False,EEUU
2015-01-25,GT,15.0,,,,,,,False,EEUU
2015-02-01,GT,11.0,,,,,,,False,EEUU
2015-02-08,GT,11.0,,,,,,,False,EEUU
2015-02-15,GT,10.0,,,,,,,False,EEUU
2015-02-22,GT,9.0,,,,,,,False,EEUU
2015-03-01,GT,8.0,,,,,,,False,EEUU
2015-03-08,GT,12.0,,,,,,,False,EEUU
2015-03-15,GT,12.0,,,,,,,False,EEUU
2015-03-22,GT,13.0,,,,,,,False,EEUU
2015-03-29,GT,19.0,,,,,,,False,EEUU
2015-04-05,GT,16.0,,,,,,,False,EEUU
2015-04-12,GT,11.0,,,,,,,False,EEUU
2015-04-19,GT,12.0,,,,,,,False,EEUU
2015-04-26,GT,7.0,,,,,,,False,EEUU
2015-05-03,GT,7.0,,,,,,,False,EEUU
2015-05-10,GT,10.0,,,,,,,False,EEUU
2015-05-17,GT,6.0,,,,,,,False,EEUU
2015-05-24,GT,15.0,,,,,,,False,EEUU
2015-05-31,GT,10.0,,,,,,,False,EEUU
2015-06-07,GT,16.0,,,,,,,False,EEUU
2015-06-14,GT,7.0,,,,,,,False,EEUU
2015-06-21,GT,12.0,,,,,,,False,EEUU
2015-06-28,GT,18.0,,,,,,,False,EEUU
2015-07-05,GT,13.0,,,,,,,False,EEUU
2015-07-12,GT,9.0,,,,,,,False,EEUU
2015-07-19,GT,17.0,,,,,,,False,EEUU
2015-07-26,GT,15.0,,,,,,,False,EEUU
2015-08-02,GT,9.0,,,,,,,False,EEUU
2015-08-09,GT,13.0,,,,,,,False,EEUU
2015-08-16,GT,15.0,,,,,,,False,EEUU
2015-08-23,GT,6.0,,,,,,,False,EEUU
2015-08-30,GT,8.0,,,,,,,False,EEUU
2015-09-06,GT,11.0,,,,,,,False,EEUU
2015-09-13,GT,11.0,,,,,,,False,EEUU
2015-09-20,GT,14.0,,,,,,,False,EEUU
2015-09-27,GT,11.0,,,,,,,False,EEUU
